order_id,payment_type,payment_installments,payment_value
WgsH3VBvA7ad,credit_card,10,365.68
UAXXKo0QWLig,credit_card,1,174.73
n5OYId60JOzw,credit_card,1,152.27
rMKeJuGWucar,credit_card,10,699.84
BBEsGbZeRtrc,credit_card,1,274.81
h7ycot1aGwsZ,credit_card,2,418.92
maTUehNo8sm7,credit_card,8,654.82
8lwj7wf9ZZsX,credit_card,5,561.15
F8hhl1cWKXfi,credit_card,3,71.96
taFINN4CvjwU,wallet,1,40.39
NzMrqTPv2DCq,credit_card,1,228.24
ZAkW5KDzeEZ3,credit_card,1,131.37
Kb7XzvCqMPc8,wallet,1,86.96
lB6kYf0mjBTT,credit_card,2,112.44
ytcocBYcSXB0,wallet,1,1804.05
sSL0wksyqGsz,credit_card,1,150.87
Fi5MFHVGpibM,credit_card,6,258.16
p4ZQiHHf9TJD,debit_card,1,480.12
pViL20mpi07U,credit_card,3,147.19
hPD5XDQZULOR,credit_card,5,216.89
IWJP7CgOthWj,credit_card,5,153.72
Yj8pY4hv7YeW,credit_card,1,282.01
wkBJLvecNcm0,voucher,1,176.69
ZGTlz52ZmDAY,voucher,1,490.52
vTXdADNe46z4,credit_card,2,85.72
zXBhzXguHw44,voucher,1,80.78
4Di5YfVKTGiP,wallet,1,164.55
mSQHwJQt9P6e,credit_card,4,90.04
BsGk0NMPKq5l,credit_card,1,193.09
9KVcsf80F96K,wallet,1,620.29
a3VaTUV9ttPz,credit_card,2,306.49
FV65quZOLhNa,credit_card,6,356.13
sWr8XWXtlwTJ,wallet,1,64.32
fnRCpf53r3F9,credit_card,1,887.2
ZyCVEppyiVLL,credit_card,3,104.9
npL7uj0IZY4F,credit_card,1,300.0
9DZamwgdbmCl,credit_card,3,65.86
yzHLXUxVIcSs,credit_card,1,105.22
KZ1LUlDHGRRm,credit_card,10,56.47
LLjvCIhqmZYi,credit_card,1,131.43
fz3elLDYP7Fh,credit_card,1,89.05
AgaFTuunVLbn,credit_card,2,271.2
wh7VqTAuoJkS,credit_card,5,74.29
USZKbuANZflU,credit_card,4,350.09
4RydYIxWNRYZ,voucher,1,217.04
gUlzgUXBYc0u,credit_card,5,614.63
qHQe6Gb2pIqz,wallet,1,146.68
U5HXaQ5BPny6,credit_card,1,26.27
SKQP4VLGB1yv,credit_card,1,80.44
RddtY72Cjpfx,credit_card,1,1264.17
hRqnVHEa3z66,wallet,1,157.52
bB4Ek5urdFJu,wallet,1,158.74
OfQpzPMeMEp1,wallet,1,392.37
GgWXE9GJkm5J,wallet,1,146.93
5nLV5DWCxwkI,credit_card,6,610.96
wbR2pTI3FHOE,wallet,1,325.35
SuNjjIxnP2fo,credit_card,3,53.43
jMd4FDq2tazA,credit_card,5,79.2
xaJiExVhpMpR,credit_card,7,165.13
1Zprz3qUs9gB,credit_card,1,14.18
fxDUFp40NPAY,credit_card,1,190.68
6mZj8pkovEUL,voucher,1,355.76
vnLPxfBywey0,credit_card,4,126.36
5WwUp6mUGMgi,credit_card,1,154.45
enaIgNm2SaBL,credit_card,3,545.51
dsX5N80ppIV1,credit_card,2,21.89
N5d156dxI03e,wallet,1,25.6
RcwI5eI53ErG,credit_card,7,3.98
gJyEL86nu0tF,credit_card,3,125.67
7KnZw8Bd50cp,credit_card,1,128.01
DWNWlCLuDN6p,credit_card,8,95.47
JPKTLzCUzNyV,wallet,1,275.47
lUSJDJ7uXaen,credit_card,1,287.06
vNUdHfmRSApM,credit_card,8,233.06
zwsF2HXzl8rP,credit_card,10,48.41
wHdIhuPOF4vs,wallet,1,817.03
ayinr7i24upE,credit_card,1,229.66
FEesKMKZwCBm,credit_card,1,10.0
XGQzbabKID56,credit_card,1,157.34
UlqBX9A9azqo,credit_card,3,7.13
VuoSCgwSbcA1,credit_card,2,49.45
JFsJzoRLsT1L,voucher,1,6.7
l740ob7aVPRm,credit_card,3,843.66
Se8rWUygM1ZQ,credit_card,1,173.12
bUZcba3p9ClB,wallet,1,195.68
3ZeLmac8jQqJ,credit_card,1,59.56
NkJEGqg37rSq,credit_card,3,272.61
hM78gsJWaX0y,credit_card,8,160.16
8SRuehTDHneZ,credit_card,3,651.32
lM9BnzCl6c0B,credit_card,8,115.12
M8XkmtBqp0hi,wallet,1,520.24
RPVLk4pHB9yQ,credit_card,5,388.38
bZOhjMB6ZMEt,wallet,1,415.54
oOltC7EBjmqB,wallet,1,492.93
MnZul0Xym1gg,credit_card,4,153.56
6J2CXZev80L1,credit_card,2,100.7
A0jfzXb8Mq9h,wallet,1,512.9
fco6U6gC0YSk,credit_card,3,53.4
2ZF2rgLCkEXP,wallet,1,120.07
Tawpf3T4BP0d,credit_card,3,1044.03
7MU7a6W87Uni,credit_card,1,111.19
fR184RpmyqzE,credit_card,1,252.6
vxiNYf5nIy5B,credit_card,1,61.31
xzKctB4MDQ9Z,credit_card,8,245.34
S0490uKfE5Dt,credit_card,10,157.85
JBEzKUCAYBxR,credit_card,10,105.94
w9S4FfXf4u2K,credit_card,4,41.07
Y5BbmkDOC795,credit_card,2,62.04
mTZWaqI8UMj9,credit_card,3,556.75
PSdq1PsQLmng,wallet,1,245.54
cvo2UDJQzlZA,credit_card,1,281.52
pA8RNaU2feEZ,wallet,1,1404.24
yzl3SKZVhafW,wallet,1,178.82
piJKDHmd9sDK,credit_card,2,291.44
sWTGJkw8SlaO,credit_card,1,55.6
nnB6EzLT68e7,wallet,1,487.16
FHPm33Wzg5Pc,credit_card,1,164.07
Pf86YFwz0uTk,wallet,1,84.91
IlUHu7rzNMJJ,credit_card,6,71.24
Snc3ixKSMHAn,credit_card,3,88.88
GWRRMhEUubsp,credit_card,1,107.01
bIVMgekQlu3D,credit_card,3,50.39
Dkmn2hiiiQrA,credit_card,4,638.51
DkK6CZ5S7dVT,credit_card,2,73.97
DDIXjePSr20m,credit_card,1,61.78
FQl8hpUXrZGh,credit_card,7,494.46
pC20BAXSK757,credit_card,8,63.01
8cMP4xNWs5vI,wallet,1,665.54
jP0LCMncqHD1,wallet,1,44.64
cTDRYfHDdXwC,wallet,1,403.0
FdBWz8HPmR3V,debit_card,1,35.31
PbDgEPcGI4zh,credit_card,2,155.42
iNx3Az7bsPsU,credit_card,1,548.08
LZoq5Ct3lb24,credit_card,8,64.69
fT65QpRIUzIo,credit_card,3,17.78
tOi40lI7KIpm,credit_card,2,142.92
qGIAKNdoC2tV,credit_card,2,607.76
4mIl4TslpHsv,credit_card,1,139.36
wPwRkSVNsScJ,credit_card,1,573.56
fkOe0G7U3IWR,credit_card,2,173.66
mblTHYLbFU1e,credit_card,10,297.0
tI3OjZbMX22Y,voucher,1,401.44
tCAa6QB4VP0s,voucher,1,111.27
sfGzhSGjqyYk,credit_card,1,136.86
9xLtkOBlesX4,credit_card,1,1944.86
CdJGwgk3tuOG,wallet,1,48.53
F0nrSNqxb4YL,credit_card,2,30.49
dBNlIANixg86,wallet,1,159.15
gzu4sPtLWd7v,credit_card,2,647.77
VWBMnYqycOpQ,credit_card,10,177.68
IVtrC3vCH9Qt,credit_card,1,85.76
5zdz79zpn77q,credit_card,3,152.24
eDqpQ57req3S,wallet,1,371.93
NF3R5hw9xC3P,credit_card,4,133.16
O7y9OaObZl9e,credit_card,2,90.33
CwJaf9XHrIUK,credit_card,4,84.88
OV8d9TeCdKDu,credit_card,1,615.11
vBES3zFznoe4,credit_card,2,249.8
PXli6iHHJXU4,credit_card,10,321.98
bCPrHb7DKDF7,credit_card,3,310.97
1XAk81S1adux,credit_card,4,56.39
YKd7yABNVVg6,credit_card,6,22.18
9msBhugX99yT,credit_card,5,205.64
CYp9vJfPGK74,credit_card,1,21.36
HxQ34iQbgIY0,voucher,1,295.26
NfH7ljfyli1Z,wallet,1,2.8
a8ksLpB9a8PV,wallet,1,675.77
eRGpAoiBD46L,voucher,1,229.78
CXjDBDDL2HKN,credit_card,2,316.01
Tv7pfjijYuMh,credit_card,10,116.71
XdhgCkPJn4Ww,credit_card,3,44.53
7UbAi7HLMBzN,credit_card,1,389.45
SXxJl6svzTmH,credit_card,3,387.27
TKHYvjIv12dd,credit_card,5,161.02
fUOJj0kEcl1u,wallet,1,336.66
N0VSm5H3CgUl,credit_card,3,196.9
XM6FRreLyOhA,credit_card,2,189.25
cadj7vWhARNS,credit_card,4,83.96
zC85wsz8ZybT,voucher,1,102.03
coYSamIr2C60,credit_card,2,130.76
qL2swy4zjDwI,credit_card,1,85.04
1MgMzESowWPd,credit_card,1,48.05
eYbTcwzPCspF,wallet,1,514.63
K8jkzHzFOA1N,credit_card,7,74.17
D4LsFNFHHyDr,credit_card,1,41.96
wQiojVWaHF2C,credit_card,3,250.91
AI7WfjgM0egC,credit_card,1,121.1
uHcTABuyxJiu,credit_card,1,108.95
IxlkEseUX2Nd,credit_card,3,725.81
ODEPJXzyR762,credit_card,1,213.11
GKbRmnZrOzzq,credit_card,2,173.33
6Vb1uXZ8jOaS,credit_card,2,212.61
RpUDlFGQbQZw,voucher,1,0.48
SNOws2E1EcJI,credit_card,1,124.53
Jx1j6NurOWli,wallet,1,338.33
gnXunVfiEcxr,credit_card,3,184.18
7OKFALm2u3HW,credit_card,4,64.4
eAKaqzgVxZDT,credit_card,1,534.36
YYpxsjNZpF1Y,wallet,1,219.82
65ogchbJ1iO6,wallet,1,269.31
2iOxsxkZ3mfv,credit_card,3,45.32
pG5ffE2JFriE,credit_card,6,184.46
h7GbXGHJh4n0,credit_card,6,398.86
7cLICS7tz5b3,voucher,1,459.45
2nOa5ISoPsbW,credit_card,1,161.01
fiZJsc1A7c4Z,credit_card,10,203.43
NvrPoNT1n5DT,wallet,1,125.27
nvPOsj8eyCHg,credit_card,1,48.43
zS8ZSBgnpOho,credit_card,1,1221.39
mf5V0QGmvXLW,credit_card,3,94.85
JW9bI6pMaUw3,wallet,1,233.93
ID4n8hx2vDsF,credit_card,2,322.68
xQVzaa5R6wsd,credit_card,10,92.24
j79oOJN2egnt,wallet,1,334.45
Pe4cusLWLpUl,credit_card,10,699.84
D85HE8KL0ZjU,credit_card,2,135.86
sgPiWnmQNsCe,credit_card,2,257.19
uBrmGsBtQh0b,credit_card,2,309.81
Izrw6lqXCbdN,wallet,1,163.9
0E0dugMcLgOf,credit_card,1,243.82
0L7xiySaG2ZJ,credit_card,5,663.93
acsxO74o30Ru,credit_card,8,408.9
qSaYXl7juOfZ,credit_card,3,109.59
knFjZxCaGHfx,credit_card,1,204.29
sBz6owc0AX1i,credit_card,2,459.46
j4Y8fyNztXRn,credit_card,2,432.36
05WRL82AbpZk,credit_card,4,153.99
YlxoBXFZH19D,credit_card,1,183.05
MoCZilTLo07a,credit_card,3,137.7
xAz7hhxAzQi4,credit_card,1,27.38
qYoaTe8QFXEQ,credit_card,3,880.8
J9KLfAl0c5Up,credit_card,5,157.34
K37pOtTBklF3,credit_card,5,154.57
H7cYARVQsY6I,credit_card,2,589.72
12rYbvtIDVaP,voucher,1,1843.85
4j1XtE5GAlf7,credit_card,1,93.19
n4zMeHb7Sy0v,credit_card,1,337.51
lVCg7UvGvKCi,wallet,1,623.34
OHs6NBZp0Z6T,credit_card,3,0.23
CUflLGxSzhfe,credit_card,1,619.93
xx19HNNz9336,credit_card,1,531.17
iaC6frCrd8pG,credit_card,3,187.06
eNn12QMmcVU5,credit_card,1,32.89
0RYbwlSyP9go,credit_card,1,307.0
vlPhmFe2CdNC,credit_card,2,42.68
jHz3Z6SmNT7z,credit_card,1,175.31
9PvAlYd4Zcs8,credit_card,1,84.79
33HCJGmzTAdA,credit_card,5,367.45
pqjLNH5ZMQ1o,voucher,1,33.48
IpxNvAi6Olcl,credit_card,1,124.23
q6UZtO9opUVR,credit_card,1,278.43
2acJ3iT9vy49,credit_card,2,195.76
U9LpQD5wLxa9,credit_card,5,72.45
ApsBoBa20F16,credit_card,3,143.39
jd6BLapqX8cY,credit_card,5,228.02
zZ6qQEWYcw1G,credit_card,2,376.61
laNVsNY7HJxn,credit_card,1,75.11
3WgQPvgsr07M,credit_card,3,94.78
LKQxGOGxvQ7v,credit_card,1,698.1
0FBEj7sDYwMF,wallet,1,117.43
YnQFlbUGRwNW,credit_card,1,156.35
miZ2uLjFBgM6,credit_card,1,692.82
2gdQ0mvAPX3t,credit_card,4,77.53
mDLRmWRMOCRe,wallet,1,326.71
lUdmnYgwVLsS,wallet,1,352.64
rJ0YasHK72ec,credit_card,1,96.0
97XnqA27jJ9B,credit_card,6,146.46
O0fPETJcB0Md,credit_card,4,70.32
C23Aby5gHdqW,wallet,1,377.0
ytNnZS6zlrj5,credit_card,1,276.35
YBw36pmMpmgJ,wallet,1,104.37
5HmoAdKMRpQM,voucher,1,525.05
v3ZFY68faPOD,voucher,1,406.58
ot9XSbHiDBC4,credit_card,6,258.91
dhjQ4djoA7a1,credit_card,10,129.43
FKsRKHehjNWd,wallet,1,126.11
HB2deXwFOmJy,voucher,1,223.54
IgLaiUXrGB5d,credit_card,10,40.01
deB9c1YTxk2A,credit_card,1,714.18
90VugNZUCrLG,credit_card,2,473.81
wm9ZSzRmGd4P,credit_card,3,173.71
rmDKQkdGGnrF,credit_card,1,696.08
wP06aL5Eadqo,credit_card,3,247.26
bpoW9uSCedZ0,wallet,1,483.43
QOJ2SHgMz7Iw,wallet,1,164.51
UywM8fmauOjd,credit_card,5,10.56
FXGkDnNJpbu1,credit_card,2,94.3
qwhFQEzXVsx0,credit_card,10,189.4
xUKFxKWCCcv5,credit_card,10,305.04
P7J7TYLmqN4m,credit_card,2,402.42
GOWAOcTMDvhS,credit_card,1,285.11
84L71X7c1fM0,credit_card,1,228.63
KPUTjWtIcox2,wallet,1,262.66
ULUVwS2Vnexq,credit_card,1,623.01
W7L1jSr0X2ph,credit_card,4,74.84
FKJQjE4r1frc,credit_card,2,171.74
xcsoWfxe8cnT,credit_card,7,665.87
oiFcehlpXTXS,credit_card,1,443.17
4PVSGvWpoWJS,credit_card,1,1437.1
wCNUXp6YEEze,credit_card,10,282.46
qtZZC49ghBmT,debit_card,1,38.8
I8XouiYsY4cO,credit_card,1,68.34
pt82pfxzB2AE,credit_card,2,336.94
bXq3ZCIURbNu,credit_card,10,248.55
g3iCPdqwPDFt,credit_card,1,804.72
YMSXm4qQHz6v,credit_card,1,177.46
a2d8JqkocY7K,wallet,1,36.01
Wlgb6NHSiX4J,credit_card,1,819.32
fapzu1qjLeTS,credit_card,2,379.3
q3zWR0xssopw,credit_card,10,315.54
PCwVoG8fodLl,wallet,1,249.29
r3FcGKWWz4Uq,credit_card,1,3.07
rxxq8bUlzRDe,credit_card,10,18.49
PuFxkGDMyCEd,credit_card,1,41.83
TWYElGEWzsoq,credit_card,5,61.06
FeIl9fPb2J7G,credit_card,7,290.33
racflHmMbNox,credit_card,1,131.59
NPxIbUd6FRow,credit_card,3,2.68
eM5NvDwT0zHc,wallet,1,54.95
3m2LcSa8gymy,credit_card,1,205.76
SgmitcCY2EEo,credit_card,2,37.79
9cXpUQ6tEb2H,credit_card,1,42.09
tz2iVKFh44px,voucher,1,9.1
zEiFCfn4GIQ2,credit_card,1,174.16
EHNfQEIkGoSM,credit_card,10,166.97
fuQhCd7LSHW2,credit_card,3,87.13
b23sL8a5Yjbt,credit_card,1,295.85
eh3WEiHbit4s,credit_card,4,346.4
KKrNGFImn05D,credit_card,10,20.94
YicxKy5MnSsY,wallet,1,124.74
9ViY7dxuXZhD,credit_card,6,72.26
Plgw2b40y3d1,credit_card,6,245.57
uxCVuVcPuCfq,credit_card,8,214.73
8O8fQ36UUFaF,credit_card,4,220.81
KeAcHs5bzzeT,credit_card,3,163.83
uyJgmxkStGto,credit_card,2,74.39
oej5p731YDw9,credit_card,1,406.58
zJHxIxUKKUYP,credit_card,1,120.18
MMFzQMrVnwr4,credit_card,4,191.14
XyrvgtnEAIGA,wallet,1,153.42
QVlwbUDgNFbA,credit_card,10,264.98
l9f2Rtap7oa4,credit_card,2,293.66
IPIZ5yiGGNJX,wallet,1,186.71
t0COD2CtSKmQ,credit_card,1,248.1
3dlOMn5rcaaP,credit_card,1,331.01
5OxPgBI6TvEF,credit_card,5,286.64
hUm3pj7m4H5F,credit_card,2,169.16
i7U0fokVCo8F,credit_card,4,212.34
KaXfNHPXuNyh,credit_card,2,420.25
5x9NJtmrFTpn,credit_card,1,194.65
30laGstVd4io,credit_card,8,208.51
4U8hKlQkj6WI,credit_card,1,155.77
voyIKj3NiMrA,wallet,1,57.23
nHjWmPwJFRUf,credit_card,3,208.2
6H0i1YPkzS0t,credit_card,1,10.81
jWGElLsbTJ1F,credit_card,2,86.39
6BDBii9627fo,wallet,1,166.62
6PHUOPAYunyU,credit_card,2,68.91
TdMkPTpqhJk7,credit_card,4,88.1
3QP0qBOHkzHN,credit_card,1,514.6
emJBqN5U7n5P,wallet,1,1023.9
HxDbH2rwCgdX,credit_card,1,480.4
D9zaCRDghT9v,wallet,1,132.96
woQCH1LSa8jH,credit_card,3,287.89
BkXI4Tf9Az8p,credit_card,1,266.66
eU7SRlnWH5zJ,wallet,1,31.06
Mqh3aKECin9q,voucher,1,49.94
t2ZSe8KkxWn3,wallet,1,311.23
reMVzQJrj5cK,credit_card,8,94.59
pnMmUam85Jrl,credit_card,3,228.24
434mXAW70MYQ,credit_card,4,218.03
hqnszKzvlCgh,credit_card,3,60.17
jDvr0Ei9tgiO,wallet,1,26.84
OWRFdp4CTMaQ,wallet,1,216.63
81QwUBzgh7Rf,credit_card,4,726.89
hGVZzb3ZuFGh,credit_card,2,101.84
I214M8ANqSsG,credit_card,1,117.98
BiY6PScXO264,credit_card,1,408.66
hRWKc9BuxgvM,wallet,1,137.37
jhgtepls8oDu,credit_card,4,52.19
ry5lj2g2cZhA,wallet,1,41.55
JOPQKYAwpWxT,credit_card,2,46.61
Qzbk8TmUnUbk,debit_card,1,125.8
JwzeLsa9WFxA,credit_card,2,484.68
eOa1C8bj1T8m,wallet,1,111.78
aZKMy38C0PiQ,credit_card,1,258.47
3wAMenxtLL33,credit_card,4,68.47
noap8Xqqeme9,wallet,1,427.58
EnWEtQiMwNd9,wallet,1,228.24
j4okGZp2FNry,credit_card,4,146.28
fq8DjQXZljA3,wallet,1,383.1
nXs88DeAfwFC,credit_card,3,69.48
c0OJBshdsLjr,wallet,1,299.96
Sje41DnRVK3e,credit_card,3,479.44
nW80NyFnZDhF,wallet,1,817.08
7Fns94DZILrl,voucher,1,198.12
cv2ibaIAQDYR,wallet,1,52.56
20tBYwjakSqC,credit_card,7,142.33
B5VLBcbZarXN,debit_card,1,185.88
P244N4TOiPdV,credit_card,1,232.55
jBulhaQIFgFL,credit_card,2,118.15
IY4N45xVvISt,wallet,1,259.59
oZTz6h1gVjcY,wallet,1,117.3
HXd0YwTw5P0Z,credit_card,3,278.59
NS53sp6PcUa2,voucher,1,33.48
88mJZOwBMANZ,credit_card,6,135.2
mizDVqJZM8EU,credit_card,1,178.12
p53XPM0M4iXq,credit_card,1,1416.7
k1JjETqzkVGz,credit_card,1,68.66
5O8BiFE0dMRb,credit_card,8,341.18
Frg9sfaSYWXp,credit_card,7,186.39
AxAO04MVAD9L,credit_card,1,58.06
CZV5Mq5akbgm,wallet,1,116.79
pahyJw26vi2x,credit_card,3,157.21
J3Tdab06H7Ze,credit_card,2,207.63
PpVwXPFwHsan,credit_card,2,32.53
eTfkrquc4SMc,credit_card,10,205.71
St7CVRnynlvV,credit_card,4,171.92
3ORxKJbdubJ4,wallet,1,163.61
LpfdHmUUDhYT,wallet,1,278.43
Z5zeLYez2zhU,credit_card,8,1325.32
A2b9fDz3Ddbd,credit_card,5,55.6
LPWefn9ztpiN,credit_card,4,115.1
zzxE4qACYBT2,credit_card,3,177.34
mHjt4cBboIZC,credit_card,1,124.24
wa00vIXaMveK,wallet,1,193.29
juuDHPz3ae6j,credit_card,4,488.55
U6p9z6yQ4BPQ,credit_card,4,54.85
oR7N3LeJWlC7,credit_card,10,40.36
YLyq47Y9k5QD,credit_card,2,620.56
CnGuQGwgVsqI,credit_card,1,193.53
EE6FOEz8dTxp,wallet,1,163.45
N3mVy2y4yRBw,credit_card,10,162.57
2JQTa8GRakQc,credit_card,1,605.93
CZlf8nxsSkCo,credit_card,10,158.37
bt0hX82YanNP,wallet,1,293.26
i3WD1enQyrBY,credit_card,1,118.41
SrGi0wverXuV,credit_card,4,133.15
mKGuWbsHfmWI,credit_card,1,163.65
B372nqeWVL7p,credit_card,1,131.43
K98ft4Ja5qwa,credit_card,6,14.1
BIsVzUbXvgGx,credit_card,2,49.33
X8v2hkLBu2Zc,credit_card,3,215.78
4gSkjcMXfleA,credit_card,1,223.3
wgFPjvqoKgj2,wallet,1,266.66
7zGn83GhUNe9,wallet,1,67.64
ybTkLQ1mB3Z5,wallet,1,146.78
QOb5exva3le7,wallet,1,147.24
qO6S7DFvM7th,credit_card,2,39.68
7mGtvJNQf9s9,credit_card,4,266.16
zGktAryhvXuC,wallet,1,273.23
S8TSA2eLEPhC,credit_card,1,222.82
xEhFgBj6YXYV,credit_card,2,19.18
JowGSPH2mywI,wallet,1,18.22
Nly0jKye6TqL,credit_card,1,50.39
R88Wd75a2DGo,credit_card,4,80.91
wF0B9Vu8GzaT,credit_card,1,4.07
VCyoNri2otmF,credit_card,8,154.48
3FLC11jzRESy,credit_card,1,309.84
gctEYsKkfquV,credit_card,8,410.59
9L3hzs9kHbWG,credit_card,1,362.93
eHjkNNteZh8C,credit_card,3,40.59
7HZOCvVABXhK,credit_card,8,172.44
UXjRER9j5a6w,wallet,1,168.08
SKFNwygspzbW,credit_card,6,555.09
CPfpTLV8QCOX,credit_card,3,164.31
4e7hy8NU1FLb,credit_card,4,175.31
n4zZHQXbv06v,credit_card,7,1482.24
zqBCL6tDyAmU,wallet,1,89.49
a3YNMKeIIdhZ,credit_card,4,50.06
VKsSIeTnd809,credit_card,6,151.14
D6M3F2n4cVDQ,credit_card,2,313.99
TXCZLXzOqhGo,credit_card,1,156.41
K88Ez4fsnqHi,credit_card,8,65.7
ImgFygN7RINq,wallet,1,204.6
7UrRNE8lq7AL,credit_card,1,734.09
9nf5xNfIS5b6,credit_card,10,54.86
QjFawzY36nAc,voucher,1,359.91
v23pB3qoLWUl,credit_card,1,951.61
grYQjyY8hoFg,wallet,1,101.05
91VxW4uH36c7,credit_card,8,332.12
Tojlg2W7sd0p,wallet,1,1.21
SLvX2Su6y1Sg,credit_card,1,811.77
FW7qCDAbTj64,credit_card,1,251.98
pDRAazVkUQ3U,voucher,1,33.48
2i4TwJs5dmLE,credit_card,10,87.08
N0qFUAZm5maX,credit_card,1,47.84
6dwOscnr05CM,credit_card,4,382.28
6Uq6OXbdw9fI,credit_card,10,280.44
XCi05P2KzRaU,credit_card,8,174.95
E8HV86vVz6a1,credit_card,1,232.03
r3xp4PP8929e,debit_card,1,135.5
1UbD2kdacltf,wallet,1,318.19
vmIGupuNPvML,credit_card,2,129.86
Frx4kUI7WQkT,credit_card,1,219.48
9OEu0gIBRlYb,credit_card,5,325.59
bc63hSffI60x,credit_card,4,612.54
HZEHRLzH18Z3,credit_card,9,187.22
hJdxdgDnS6bs,credit_card,1,155.79
DwZJBWGo9qOn,credit_card,1,124.6
7x43gpUEDlbD,credit_card,2,55.91
7V6a213IX1ob,wallet,1,197.52
QoOmPrKcnaiV,credit_card,3,397.41
gsWsmVMCuNbz,credit_card,1,215.62
NdpuUGKbgVRX,credit_card,2,223.4
dBcgTS6ihOPj,wallet,1,764.92
o5p2acmlwPXF,credit_card,2,122.89
jSA5iiJLoNtQ,credit_card,2,427.77
N1dpwpoefIBj,credit_card,2,152.13
r735bSJ15hoM,credit_card,1,244.52
zygZb24bH7xq,credit_card,10,29.8
I69UO1sHIEp8,credit_card,2,181.19
fApMcUzXXMdx,credit_card,1,376.57
wHLWfDkg34gw,credit_card,6,135.16
PZg0pwH7SLzy,credit_card,15,165.97
BuNxSBXDpECe,credit_card,2,620.56
iOPlzAZhTWTS,credit_card,10,83.51
Q6mxuY067g3s,credit_card,6,305.0
oxQ4qgBvhC9x,credit_card,9,394.09
Sw7GmuKAhL2n,wallet,1,222.2
NMFfw7byHVEZ,credit_card,1,51.7
8Rg2IUIj1YF1,wallet,1,675.77
FKuXRiSbfgDl,voucher,1,20.12
FKGuZSom4kwi,credit_card,1,265.98
TWfjchiXnMgx,credit_card,1,6.86
Bluy7Eywq5Pa,credit_card,1,418.58
BXTEXVTTws60,voucher,1,332.25
HNpPFKDjw3Wk,credit_card,3,52.83
vg7kyjG0LDhL,credit_card,9,237.94
7ZNc0Ja8tlPM,credit_card,6,16.27
gNelkuEA8yLh,credit_card,1,90.96
OpK2oi1RdzFA,credit_card,4,237.01
rO0qkcjXFzBs,credit_card,1,302.4
q9mQZhAr5Qay,credit_card,1,152.65
s0d9ze34psLx,credit_card,1,18.22
y4PSOV92dwJo,credit_card,5,53.53
4Rlvu57eWfkq,credit_card,3,194.04
Llnw9p1ukg8L,credit_card,4,190.81
xfoONgaA1nuP,credit_card,1,358.04
b9AFIXIX1Pd0,credit_card,2,353.45
uvl1q147sOOx,credit_card,4,369.22
vuxvT9zF7klx,credit_card,1,67.71
qOv8CE7BG5Xg,credit_card,1,238.64
fgUnKJHgXixI,credit_card,2,2.45
48aCVFRpgLUj,wallet,1,317.87
P5iKzhqP8ptS,credit_card,4,160.21
vTe9Wdn52yIB,credit_card,4,276.65
o0N16cCc7mZ0,credit_card,1,151.52
JDX4QRil5EJI,credit_card,6,1.66
RE3EooPgRufQ,credit_card,8,1.53
2roj7q3GxlNm,credit_card,1,46.88
WjU7aVL6InrA,credit_card,10,733.5
7XwtGihqUv1B,wallet,1,296.72
0dwERWV3ZXoy,credit_card,6,773.25
LPe7d03AVVhg,wallet,1,114.09
W7Cu9u6PghJW,credit_card,4,379.84
ISHeY0L0H1Ps,credit_card,1,80.92
HvKk24eZc1BK,credit_card,6,269.9
ranufwpzewrC,credit_card,1,131.75
R76zbtRXjg6p,credit_card,1,350.56
MslPLY4uEGGP,credit_card,4,47.44
t82sRou423YB,credit_card,2,157.75
ErC6JNde2myV,credit_card,4,47.96
4Xh6peAR3iax,credit_card,1,148.16
MERXljnrNSbP,wallet,1,86.98
ro324aRdphBV,credit_card,2,40.15
pzp8YCO1HVJr,credit_card,3,375.0
00C1YjVT8IOW,credit_card,3,671.25
JzZ5DMblZKyM,credit_card,1,149.72
UbmB3UhcvGbE,credit_card,1,596.76
5GGcxA4Zyl4u,credit_card,3,420.58
Gt9bSqf0kxM1,credit_card,2,133.89
tkbRYWsQjrI4,credit_card,1,60.01
4AS2WGwncSE6,wallet,1,110.29
vJjhf423RzJB,credit_card,3,115.58
my0lv5Zr88g8,credit_card,1,96.04
f4L1ehxuIp2D,credit_card,1,37.89
RaYB3nxLi4xk,credit_card,4,347.67
SJ0eF3EfJdXq,credit_card,10,2751.24
a9f8QGDdldzw,credit_card,5,430.75
GAwKotJ4VSOl,credit_card,1,64.78
4I6WfJAmXRqB,credit_card,5,313.93
BzsVSG9VCZ3G,wallet,1,27.15
jAnJe403C3EN,credit_card,6,482.61
lna0hqRsxaxp,credit_card,2,159.4
WOh7spnTgVMV,credit_card,8,483.09
aebk5mJByKKy,credit_card,3,19.77
tnkL6Ir2KIBj,credit_card,10,66.01
LUcF2cZP4NtE,wallet,1,26.6
OC0rrnWH8H8c,credit_card,4,164.88
HaIHGZEyDlDd,credit_card,1,55.35
1GtG4ALFnQ3R,credit_card,1,66.62
k4HXffmpTDVa,voucher,1,303.12
ajKNQIkZOL5t,voucher,1,628.65
7cXunpsuqCRw,credit_card,5,283.0
PLuZfPCMynZ9,voucher,1,238.46
nK3LFp9RtMRt,credit_card,1,215.54
1xntBTjcilz9,wallet,1,138.65
E4Dm8Okh55AJ,wallet,1,106.81
8HlsnfrgA31k,credit_card,1,2457.44
qcuaQiKGNDHx,wallet,1,62.76
